timestamp,label,spine_angle_deg,shoulder_tilt_px,head_offset_px
1762024485.0238225,Critical,84.2155656386509,0,1
1762024485.0778472,Critical,83.47347346408621,0,1
1762024485.1539743,Critical,82.17996623040266,0,1
1762024485.22979,Critical,83.28118520415384,0,1
1762024485.3041646,Critical,82.89333400886547,0,1
1762024485.3762908,Critical,82.15092308268903,0,1
1762024485.4227493,Critical,79.97247423662046,0,1
1762024485.4610474,Critical,77.57058678362368,0,1
1762024485.5207884,Critical,80.79417668798014,0,1
1762024485.58851,Critical,75.09445521635004,0,1
1762024485.6435456,Critical,72.63277362006602,0,1
1762024485.7037835,Critical,71.2549507669617,0,1
1762024485.739807,Critical,74.78173318660822,0,1
1762024485.7901156,Critical,76.34090093902645,0,1
1762024485.8749366,Critical,77.01221228942636,0,1
1762024485.9601138,Critical,76.09397998043413,0,1
1762024486.0296981,Critical,80.29020887147122,0,1
1762024486.1023877,Critical,81.32063489249333,0,1
1762024486.1787853,Critical,83.4921713861606,0,1
1762024486.2199314,Critical,84.87418926852493,0,1
1762024486.257287,Critical,89.94627184768504,0,1
1762024486.3596988,Critical,87.0657953853437,0,1
1762024486.4406476,Critical,85.56603930038699,0,1
1762024486.5113726,Critical,85.18749857100958,0,1
1762024486.5748842,Critical,81.84699038569681,0,1
1762024486.6385055,Critical,83.7000344177352,0,281
1762024486.709342,Critical,86.97103853684403,0,1
1762024486.7956107,Critical,83.64883388727965,0,281
1762024486.8391926,Critical,86.26000853874233,0,280
1762024486.87779,Critical,88.40025076205907,0,280
1762024486.9165115,Critical,89.27615667051266,0,281
1762024486.9768205,Critical,87.67499527080437,0,281
1762024487.0794904,Critical,88.98000862375577,0,281
1762024487.1608493,Critical,87.32441794122248,0,282
1762024487.2398632,Critical,86.9440948717158,0,282
1762024487.311629,Critical,88.68911213812453,0,282
1762024487.34464,Critical,87.21898893295347,0,282
1762024487.3872273,Critical,86.04281244477309,0,282
1762024487.4284973,Critical,82.57301316999337,0,282
1762024487.4673057,Critical,81.1060884357779,0,283
1762024487.5623627,Critical,78.711021486117,0,283
1762024487.633785,Critical,78.34820755931945,0,283
1762024487.7077136,Critical,75.64958673353183,0,283
1762024487.7660928,Critical,80.63472128812629,0,283
1762024487.8333187,Critical,79.06137551637305,0,283
1762024487.8980155,Critical,80.94120155095398,0,283
1762024487.9450803,Critical,77.4456620856394,0,283
1762024487.991036,Critical,76.53549271743707,0,1
1762024488.0371706,Critical,72.50807007623052,0,1
1762024488.0836813,Critical,70.9041722393165,0,1
1762024488.131277,Critical,70.30230322485397,0,1
1762024488.1885676,Critical,69.40048468639303,0,1
1762024488.2514985,Critical,68.76187856426712,0,1
1762024488.302019,Critical,68.2255308862161,0,1
1762024488.3633552,Critical,70.20677415614097,0,1
1762024488.4289222,Critical,70.2127727233204,0,282
1762024488.4944267,Critical,73.31548570990185,0,282
1762024488.5433404,Critical,73.41028916089239,0,282
1762024488.6026027,Critical,75.74886818029145,0,282
1762024488.6668406,Critical,75.62522158757277,0,282
1762024488.7312324,Critical,77.45245964482604,0,282
1762024488.7799773,Critical,80.72135959738276,0,282
1762024488.8445256,Critical,74.08811960603069,0,282
1762024488.9089653,Critical,70.02667948508874,0,282
1762024488.9731324,Critical,69.97056443373177,0,282
1762024489.0187185,Critical,66.84435930748552,0,282
1762024489.0759473,Critical,74.18627874912143,0,18
1762024489.1388886,Critical,75.09883315113247,0,24
1762024489.200133,Critical,70.68936147122815,0,33
1762024489.2486246,Critical,60.0938116880083,0,35
1762024489.3120358,Critical,53.918779149895435,0,36
1762024489.3754306,Critical,16.488081315388186,0,37
1762024489.4414122,Adjust,6.129983084513569,0,35
1762024489.488005,Critical,16.94158460103273,0,36
1762024489.5871692,Optimal,2.778088067262189,0,35
1762024489.6659098,Critical,42.63042552628268,0,36
1762024489.7393904,Critical,44.60110925839244,0,37
1762024489.7920966,Critical,48.78039179627207,0,38
1762024489.8558276,Optimal,3.3954824686073266,0,40
1762024489.9283836,Critical,15.033933151365815,0,41
1762024490.0092556,Adjust,8.098532710972904,0,42
1762024490.0574052,Critical,13.930325179868518,0,43
1762024490.1184096,Critical,19.86569886786637,0,44
1762024490.171952,Critical,33.449993490676604,0,45
1762024490.2073038,Critical,33.87965856751912,0,45
1762024490.3057244,Critical,35.34072496506545,0,47
1762024490.3820813,Critical,54.85204732339205,0,47
1762024490.452898,Critical,54.58583511707312,0,48
1762024490.5171168,Critical,54.55514285222357,0,49
1762024490.5533063,Critical,55.17014402826774,0,50
1762024490.5958748,Critical,48.38422616304694,0,51
1762024490.6340759,Critical,36.83011998658852,0,52
1762024490.7216675,Critical,69.28010123642022,0,53
1762024490.800792,Critical,87.2211434715623,0,55
1762024490.883539,Critical,77.67171848463963,0,55
1762024490.9561949,Critical,75.32254843035028,0,56
1762024491.0353763,Critical,81.88397131315376,0,56
1762024491.0834186,Critical,82.50261674045586,0,55
1762024491.144864,Critical,79.85353882319131,0,53
1762024491.2205837,Critical,74.18414153070817,0,52
1762024491.2922852,Critical,73.7801869848031,0,50
1762024491.324577,Critical,70.41976486773407,0,49
1762024491.3893769,Critical,69.57958414236661,0,49
1762024491.466391,Critical,70.34977801621878,0,49
1762024491.5333095,Critical,71.83763641220852,0,50
1762024491.5703728,Critical,75.29289895523836,109,189
1762024491.6268818,Critical,69.80083550657758,112,190
1762024491.7067072,Critical,89.54104683394178,1,167
1762024491.7518995,Critical,85.68532682121912,39,151
1762024491.7885008,Critical,14.415890178136948,108,78
1762024491.8244994,Critical,16.752128895574927,107,77
1762024491.9194367,Critical,82.8240655415901,116,149
1762024491.994657,Critical,82.75366178034885,105,147
1762024492.0664396,Critical,89.75039179125835,90,144
1762024492.1361094,Critical,81.02289945188922,78,142
1762024492.1985505,Critical,86.22732118688043,74,142
1762024492.2314475,Critical,81.6203472875984,67,143
1762024492.2877853,Critical,79.41498212624094,62,140
1762024492.3533843,Critical,78.35856265294937,53,136
1762024492.4138188,Critical,78.18940745680374,57,135
1762024492.4470727,Critical,78.28946997484019,55,129
1762024492.4836144,Critical,64.61300967237436,94,213
1762024492.5442579,Critical,67.1851690298724,88,210
1762024492.606564,Critical,66.33035976651678,81,206
1762024492.6701224,Critical,69.83622989529606,76,205
1762024492.7208254,Critical,89.45643749446165,80,125
1762024492.784619,Critical,89.06248780258102,83,116
1762024492.8469753,Critical,86.96381231189675,84,114
1762024492.910025,Critical,79.45531968283692,88,117
1762024492.9578328,Critical,77.71219678257668,90,117
1762024493.053628,Critical,74.96410017041872,91,122
1762024493.129718,Critical,65.42638859889186,103,148
1762024493.2015483,Critical,64.87243962939266,106,143
1762024493.2723324,Critical,77.07420364434039,60,183
1762024493.303328,Critical,84.84967025151487,47,184
1762024493.341611,Critical,86.90888280347674,47,184
1762024493.4234874,Critical,56.06195418272469,47,185
1762024493.4962876,Optimal,0.5395483129602496,2,7
1762024493.5694668,Critical,12.268355940482621,2,10
1762024493.6318579,Critical,18.978047549952322,25,29
1762024493.6604931,Critical,24.90730766944597,60,45
1762024493.6980674,Critical,34.849477816979395,134,61
1762024493.7775178,Critical,34.09048410454153,140,73
1762024493.8521998,Critical,36.23116337028038,134,85
1762024493.9195602,Critical,37.541115678802626,129,96
1762024493.956851,Critical,38.347359608639145,123,101
1762024494.0122135,Critical,38.472354173206604,121,103
1762024494.0912423,Critical,38.873487760285656,120,103
1762024494.1612456,Critical,37.55747651407037,120,101
1762024494.228251,Critical,35.4383924469629,124,92
1762024494.2990963,Critical,34.57219490520149,128,83
1762024494.372739,Critical,35.57842831423861,133,72
1762024494.410439,Critical,35.214188484189854,133,60
1762024494.4425933,Critical,30.970430985881286,61,47
1762024494.477422,Critical,25.449091156411043,24,38
1762024494.525266,Critical,21.108001800524917,20,25
1762024494.5876021,Critical,18.119348167694056,3,12
1762024494.674999,Critical,12.191359497150827,1,4
1762024494.7459114,Critical,18.953288154311736,5,19
1762024494.817812,Adjust,8.01921335083405,2,9
1762024494.853759,Optimal,4.699816509578653,3,12
1762024494.891509,Optimal,1.5516184874451397,9,18
1762024494.9751227,Adjust,3.821816374971462,17,26
1762024495.0510447,Adjust,9.687411454464382,19,30
1762024495.1224403,Adjust,7.400692133693724,17,29
1762024495.1687253,Critical,16.08704644673844,13,20
1762024495.2202108,Critical,23.514623783110494,6,15
1762024495.3082736,Critical,22.440193904058034,2,10
1762024495.3414297,Critical,17.93635334566453,0,3
1762024495.3977733,Adjust,9.625851664656437,4,33
1762024495.465335,Critical,19.30631986363285,19,25
1762024495.4959114,Critical,32.94718635180037,20,40
1762024495.5656683,Critical,34.60130235891261,47,68
1762024495.6442258,Critical,35.08108311074026,137,57
1762024495.7018158,Critical,33.89382085077677,135,65
1762024495.759798,Critical,32.10068572061079,137,75
1762024495.8253105,Critical,34.63194849620836,120,102
1762024495.8702712,Critical,31.96550681029101,130,82
1762024495.927904,Critical,30.68710942877445,129,83
1762024496.0209537,Critical,29.62750009209453,122,77
1762024496.0797718,Critical,30.437588287945154,125,63
1762024496.1127114,Critical,29.559737893245256,129,56
1762024496.1501796,Critical,27.872374537311195,35,45
1762024496.1917057,Critical,19.177379686056014,22,34
1762024496.2846985,Critical,18.285253321198013,19,23
1762024496.3675318,Adjust,1.1158865456521028,18,10
1762024496.4295056,Critical,12.253254902600759,0,2
1762024496.4655094,Critical,19.759146884265178,3,18
1762024496.5229127,Optimal,1.8284322157011559,2,10
1762024496.5976782,Optimal,2.62205931750222,3,4
1762024496.6417184,Optimal,2.6804642322882017,10,19
1762024496.6862092,Adjust,7.054333080872524,5,57
1762024496.766225,Adjust,10.36961767645289,12,36
1762024496.842426,Critical,14.948501368153586,18,65
1762024496.9174867,Critical,19.53487075827819,21,15
1762024496.9872413,Critical,31.45671927096754,11,10
1762024497.0609205,Critical,29.350092184729405,5,33
1762024497.1060598,Critical,23.442122635745662,14,18
1762024497.137316,Critical,16.48176320502023,4,12
1762024497.176033,Critical,16.573908937307607,0,7
1762024497.2147632,Adjust,6.152720546014066,0,1
1762024497.310237,Critical,16.51454047846437,15,15
1762024497.3881497,Critical,24.993483404655635,15,15
1762024497.457168,Adjust,4.642518220549022,17,27
1762024497.4890838,Critical,32.24437076975827,4,56
1762024497.5205956,Critical,48.09591646695952,3,53
1762024497.6183643,Critical,55.65815468596406,1,46
1762024497.7029161,Critical,54.040046114588186,1,41
1762024497.7384665,Critical,69.30881266272877,1,36
1762024497.7614594,Critical,82.87305207908746,3,27
1762024497.854415,Critical,88.46145771795896,3,39
1762024497.9221642,Critical,89.47252531951398,24,122
1762024497.9946296,Critical,89.2149865860111,24,115
1762024498.0401912,Critical,86.27644049322086,0,34
1762024498.076266,Critical,73.53549475305135,0,30
1762024498.1341734,Critical,75.94056960200304,17,109
1762024498.2241127,Critical,51.283357089288664,43,113
1762024498.265618,Critical,46.60982108321532,49,138
1762024498.3362625,Critical,47.53745100224778,1,7
1762024498.391243,Critical,65.02909378540393,3,13
1762024498.4261427,Critical,88.12659061547649,5,16
1762024498.4978836,Critical,80.78885702099555,2,9
1762024498.5705442,Critical,81.78451913413738,0,1
1762024498.6396542,Critical,82.29235176982736,0,6
1762024498.7160666,Critical,81.34924012272212,1,7
1762024498.7450678,Critical,77.96797264881624,3,13
1762024498.8015501,Critical,83.66770365103869,5,18
1762024498.8768215,Critical,81.4988723233189,7,24
1762024498.921797,Critical,80.98214949122931,10,28
1762024498.9918518,Critical,80.12031590981783,13,29
1762024499.044555,Critical,81.53783282975874,17,36
1762024499.0826097,Critical,85.73974318997094,17,35
1762024499.166639,Critical,85.74074066927896,17,35
1762024499.2443163,Critical,88.00703521760431,19,36
1762024499.3103273,Critical,89.9146395572705,18,35
1762024499.3389442,Critical,88.294523451008,16,34
1762024499.3751924,Critical,87.32052244717043,19,36
1762024499.4662452,Critical,83.80411429002905,13,30
1762024499.5382512,Critical,83.22090362051722,12,28
1762024499.6015007,Critical,65.00151442339585,19,36
1762024499.6249607,Critical,53.546062471375244,28,41
1762024499.710006,Critical,39.96538474626009,64,51
1762024499.7850342,Critical,35.70629562591271,58,50
1762024499.8567374,Critical,18.688303229661017,24,41
1762024499.8873537,Critical,14.023065499824114,16,29
1762024499.9244964,Adjust,9.591106105645977,17,22
1762024499.9995916,Adjust,9.154362955961574,17,14
1762024500.084924,Adjust,11.395307533038789,17,13
1762024500.1136594,Optimal,1.196530546097506,1,8
1762024500.1896374,Optimal,1.2255656782837292,0,4
1762024500.245548,Optimal,0.7313127001758204,0,0
1762024500.277518,Optimal,5.250350074193335,1,5
1762024500.3652396,Optimal,5.283312570837197,2,9
1762024500.4470093,Adjust,6.056100794175066,2,12
1762024500.4949062,Adjust,7.80167868497503,2,13
1762024500.5310698,Adjust,6.832959698156117,2,12
1762024500.5784492,Adjust,9.159253429804053,2,11
1762024500.6314366,Adjust,11.764308163457201,2,14
1762024500.7182088,Adjust,11.904710348895904,2,12
1762024500.7953608,Critical,22.18223917465913,2,9
1762024500.867146,Critical,32.74075971560061,0,5
1762024500.9124675,Critical,41.47909464591995,0,7
1762024500.9516625,Critical,37.793866940031805,2,11
1762024501.0245483,Critical,61.1336848009463,3,13
1762024501.100551,Critical,54.93723968149846,0,40
1762024501.17329,Critical,35.8959914623358,62,76
1762024501.2229543,Critical,41.736723984903165,65,84
1762024501.2529414,Critical,33.435505339033895,66,101
1762024501.2979574,Critical,34.87915059361277,27,94
1762024501.367442,Critical,48.17161155457931,1,9
1762024501.4511564,Critical,33.06381678773771,3,15
1762024501.5164356,Critical,72.95380985258993,7,22
1762024501.5514467,Critical,27.310392420694413,79,56
1762024501.5890968,Critical,26.202639733663617,24,40
1762024501.6701772,Critical,10.848557437703562,59,48
1762024501.75321,Critical,11.32389050617833,75,56
1762024501.8237112,Critical,12.093243902616464,73,57
1762024501.8567874,Critical,6.313332489889518,72,63
1762024501.8947537,Critical,16.32429252243928,70,65
1762024501.9656827,Critical,15.553997738476866,69,67
1762024502.059137,Critical,4.424040619519388,69,67
1762024502.1256983,Critical,2.1308116009532228,68,71
1762024502.1576478,Critical,13.153630099612187,65,71
1762024502.1939003,Critical,3.34418100577021,64,74
1762024502.2807643,Critical,5.882825886449183,64,76
1762024502.3484876,Critical,13.51989285986204,64,76
1762024502.4149575,Critical,11.335270484478627,66,72
1762024502.4832287,Critical,0.39903763419619054,74,69
1762024502.5309484,Critical,2.5746714177323184,75,62
1762024502.5860896,Critical,3.892372021743853,81,61
1762024502.6610103,Critical,12.797122167430118,51,57
1762024502.7030652,Adjust,7.817182779540445,26,50
1762024502.7356577,Adjust,10.279329339304653,28,47
1762024502.816656,Adjust,9.509103201209356,20,41
1762024502.896922,Adjust,3.109543662286484,21,36
1762024502.947542,Critical,14.207665817964639,19,39
1762024502.9852715,Adjust,10.739589041535211,18,32
1762024503.022845,Adjust,6.584675229732966,17,22
1762024503.1182616,Optimal,5.988973843237403,2,12
1762024503.1996782,Critical,24.478965657434372,0,1
1762024503.2617285,Adjust,11.062936893868908,17,24
1762024503.2943318,Critical,80.08081252758996,1,8
1762024503.331411,Critical,86.36764400373669,2,9
1762024503.4257681,Critical,86.75553445121601,0,6
1762024503.4900694,Critical,85.66123899245511,0,1
1762024503.5607393,Critical,87.33730985539874,10,206
1762024503.6290452,Critical,85.42892861558644,9,239
1762024503.6751297,Critical,82.83226879553843,0,6
1762024503.734421,Critical,81.62082349306158,0,18
1762024503.8082538,Critical,81.32616357563529,0,10
1762024503.846463,Critical,79.43477517112635,0,252
1762024503.890965,Critical,88.22170806161803,0,6
1762024503.9361992,Critical,84.44381651710705,0,1
1762024503.985938,Critical,88.1127611998909,0,1
1762024504.10614,Critical,87.61230554489221,0,7
1762024504.1725993,Critical,88.30811488619115,0,9
1762024504.2091093,Critical,86.43366152604659,0,5
1762024504.2472064,Critical,80.89877498552629,0,280
1762024504.2866638,Critical,81.25730256786214,0,276
1762024504.3826725,Critical,89.8129946554068,0,5
1762024504.451814,Critical,89.99268699937146,2,316
1762024504.5149343,Critical,88.55589226261856,0,2
1762024504.5487046,Critical,89.88077228084938,0,3
1762024504.5919511,Critical,89.96528259672195,0,14
1762024504.671646,Critical,83.08800561186281,3,300
1762024504.7474654,Critical,81.54051104111585,9,301
1762024504.8235025,Critical,81.85432472704818,26,304
1762024504.8521304,Critical,80.80078011348984,55,308
1762024504.9103792,Critical,88.873728118064,12,20
1762024504.9648466,Critical,86.89522362306467,0,1
1762024505.005454,Critical,83.92453235824829,3,4
1762024505.0743608,Critical,72.855090254916,109,24
1762024505.1497455,Critical,74.72134697685178,108,23
1762024505.2183192,Critical,85.77864551116089,5,43
1762024505.2856662,Critical,37.23388223361582,8,47
1762024505.3335693,Critical,24.86851806921429,7,44
1762024505.3699198,Critical,19.99146970643187,5,41
1762024505.4544504,Critical,19.097152409067945,3,36
1762024505.5308075,Critical,15.197900098091097,3,30
1762024505.572763,Adjust,8.659297400869747,4,26
1762024505.609707,Critical,16.182435742096985,4,24
1762024505.693456,Critical,22.57093136439326,4,23
1762024505.775215,Critical,23.412185845882448,3,23
1762024505.8251812,Critical,28.588690487379324,4,24
1762024505.8585835,Adjust,10.240793539203324,4,26
1762024505.9105828,Adjust,9.958140002521134,3,27
1762024505.98923,Critical,12.438768994223494,4,29
1762024506.050719,Optimal,1.612454832911311,4,30
1762024506.11571,Adjust,6.752158484020285,4,33
1762024506.1800914,Optimal,1.5348161648094134,6,32
1762024506.2423925,Adjust,10.851392107140938,6,33
1762024506.294454,Adjust,11.335133686780253,7,35
1762024506.3687646,Optimal,1.1510892993016313,6,35
1762024506.4236076,Adjust,8.579063698570906,5,36
1762024506.482994,Optimal,5.83058864609005,6,37
1762024506.549461,Optimal,3.672603787538705,6,36
1762024506.6151772,Adjust,9.643248177700798,6,36
1762024506.64351,Optimal,0.6081165540184656,3,13
1762024506.68717,Optimal,1.0345799353254392,2,13
1762024506.7648091,Optimal,2.3993815116919563,2,13
1762024506.8419552,Optimal,5.328112046069535,2,13
1762024506.9147935,Adjust,6.778126773590046,3,14
1762024506.9676714,Adjust,6.171722118035049,3,14
1762024507.0187302,Optimal,2.7538341019390487,3,15
1762024507.088945,Optimal,3.409498263182215,3,14
1762024507.1587086,Optimal,4.763296114176029,3,13
1762024507.1840382,Optimal,4.755701370827921,3,13
1762024507.239593,Optimal,3.948127073847914,3,13
1762024507.3183146,Optimal,4.370198496558345,3,13
1762024507.3963802,Adjust,6.03718792430611,3,13
1762024507.4711342,Optimal,5.6978644463638375,3,13
1762024507.510575,Adjust,7.623383465785835,3,13
1762024507.5302882,Adjust,8.423218786868176,3,12
1762024507.5809948,Adjust,7.18015172483598,3,13
1762024507.6345677,Adjust,7.324268990073293,3,13
1762024507.724064,Adjust,9.666101079194817,3,13
1762024507.8009496,Adjust,8.181771532153434,3,13
1762024507.870793,Adjust,9.071902156482366,3,13
1762024507.9074795,Adjust,8.886340172503878,3,14
1762024507.9637983,Adjust,9.173918108409822,3,13
1762024508.0402596,Adjust,8.995294863114808,3,14
1762024508.1046505,Adjust,9.675793532608864,3,14
1762024508.1379478,Adjust,9.83626199070639,2,13
1762024508.2047393,Optimal,4.7377990296755,2,13
1762024508.2736259,Optimal,4.111696239827509,2,12
1762024508.310081,Optimal,2.7823366454687175,2,12
1762024508.3814602,Optimal,5.433795560096598,2,12
1762024508.4556346,Optimal,3.011366477489233,2,12
1762024508.5254827,Optimal,5.842076785833996,2,12
1762024508.5826805,Optimal,0.6991288329644334,2,12
1762024508.6230311,Optimal,5.405805432034853,2,12
1762024508.6714942,Adjust,8.90226839699335,2,11
1762024508.7261536,Adjust,9.013313103428175,2,11
1762024508.8107615,Adjust,6.0500902280462725,2,11
1762024508.879356,Optimal,5.120453694849019,2,11
1762024508.9492989,Optimal,4.065209794385069,2,12
1762024509.0134475,Optimal,4.924515795169697,2,12
1762024509.0375593,Optimal,5.171632658484171,2,12
1762024509.0665574,Optimal,5.690132389605793,3,12
1762024509.1624854,Adjust,6.431180430657534,3,13
1762024509.252016,Optimal,4.229920252845076,3,11
1762024509.3049018,Optimal,4.107044778070119,3,12
1762024509.338749,Optimal,3.7811354260526002,3,12
1762024509.3734617,Optimal,4.494856033422749,3,13
1762024509.4625857,Optimal,4.5942560363273515,2,13
1762024509.5374591,Optimal,1.2650509163792378,2,13
1762024509.6029227,Optimal,5.11380127072303,3,13
1762024509.6397045,Adjust,7.214125391074049,2,13
1762024509.6881466,Optimal,1.4948254611190919,2,13
1762024509.7345657,Optimal,3.9260925378200966,2,13
1762024509.7993035,Adjust,7.772042318094549,2,13
1762024509.8644035,Adjust,7.111932066413033,2,13
1762024509.927253,Adjust,8.036760188306047,3,14
1762024509.9749246,Adjust,9.78864217575564,4,16
1762024510.0601747,Adjust,10.095494929881824,3,13
1762024510.135995,Adjust,10.048018448885202,2,12
1762024510.206969,Adjust,9.060871881409128,2,11
1762024510.2763083,Adjust,6.610240840914301,1,12
1762024510.3113668,Adjust,10.411972239705477,8,33
1762024510.3450418,Optimal,5.6350129066502745,7,37
1762024510.429415,Critical,19.477908169806895,9,40
1762024510.4947627,Critical,15.546594467899908,21,22
1762024510.5650256,Critical,22.725607367165864,22,22
1762024510.6231353,Critical,28.34494170361993,23,25
1762024510.6560342,Critical,30.508150573151973,22,22
1762024510.6930468,Critical,34.41635183477886,9,35
1762024510.77513,Critical,21.189730976384638,7,29
1762024510.856611,Adjust,11.2420038809001,4,22
1762024510.9354856,Critical,18.21648729020589,2,13
1762024511.0061328,Optimal,3.335356461646967,1,8
1762024511.0772054,Critical,13.890867376568892,1,4
1762024511.1506052,Optimal,2.8108389988847904,1,5
1762024511.2120147,Adjust,11.68985219137295,2,9
1762024511.247875,Critical,17.659506458439637,4,21
1762024511.2958493,Critical,23.291931554737914,15,27
1762024511.393858,Critical,21.4458090711299,16,32
1762024511.4628305,Critical,18.14600757871193,16,35
1762024511.5290356,Critical,14.887296534912622,17,36
1762024511.5567589,Adjust,11.243752779625936,16,35
1762024511.586521,Critical,12.18732944931618,15,33
1762024511.669513,Adjust,9.095576000723753,16,29
1762024511.7512584,Adjust,5.4897961760939324,15,27
1762024511.8280263,Adjust,11.146094232621735,15,25
